,home_team_id,away_team_id,home_result,away_result,result,extra_time,penalties,replay,date,round,city,id_stadium,edition
4526,Thailand,Saudi Arabia,1,3,away_team,False,False,False,,Preliminary,Bangkok,,2002
4527,China,Uzbekistan,2,0,home_team,False,False,False,,Preliminary,Shenyang,,2002
4528,Bahrain,Saudi Arabia,0,4,away_team,False,False,False,,Preliminary,Manama,,2002
4529,Oman,Qatar,0,3,away_team,False,False,False,,Preliminary,Muscat,,2002
4530,Thailand,Iraq,1,1,draw,False,False,False,,Preliminary,Bangkok,,2002
4531,Uzbekistan,United Arab Emirates,0,1,away_team,False,False,False,,Preliminary,Tashkent,,2002
4532,United Arab Emirates,China,0,1,away_team,False,False,False,,Preliminary,Abu Dhabi,,2002
4533,Iraq,Bahrain,1,0,home_team,False,False,False,,Preliminary,Baghdad,,2002
4534,Saudi Arabia,Iran,2,2,draw,False,False,False,,Preliminary,Jeddah,,2002
4535,Qatar,Uzbekistan,2,2,draw,False,False,False,,Preliminary,Doha,,2002
4536,Qatar,United Arab Emirates,1,2,away_team,False,False,False,,Preliminary,Doha,,2002
4537,Iran,Thailand,1,0,home_team,False,False,False,,Preliminary,Tehran,,2002
4538,Iraq,Saudi Arabia,1,2,away_team,False,False,False,,Preliminary,Amman,,2002
4539,Yugoslavia,Luxembourg,6,2,home_team,False,False,False,,Preliminary,Beograd,,2002
4540,Slovenia,Faroe Islands,3,0,home_team,False,False,False,,Preliminary,Ljubljana,,2002
4541,Russia,Switzerland,4,0,home_team,False,False,False,,Preliminary,Moskva,,2002
4542,Ireland,Cyprus,4,0,home_team,False,False,False,,Preliminary,Dublin,,2002
4543,Portugal,Estonia,5,0,home_team,False,False,False,,Preliminary,Lisboa,,2002
4544,Netherlands,Andorra,4,0,home_team,False,False,False,,Preliminary,Arnhem,,2002
4545,Malta,Northern Ireland,0,1,away_team,False,False,False,,Preliminary,TaQali,,2002
4546,Czech Republic,Bulgaria,6,0,home_team,False,False,False,,Preliminary,Praha,,2002
4547,Denmark,Iceland,6,0,home_team,False,False,False,,Preliminary,København,,2002
4548,Moldova,Turkey,0,3,away_team,False,False,False,,Preliminary,Chişinău,,2002
4549,Wales,Belarus,1,0,home_team,False,False,False,,Preliminary,Cardiff,,2002
4550,Poland,Ukraine,1,1,draw,False,False,False,,Preliminary,Chorzów,,2002
4551,Armenia,Norway,1,4,away_team,False,False,False,,Preliminary,Erevan,,2002
4552,Scotland,Latvia,2,1,home_team,False,False,False,,Preliminary,Glasgow,,2002
4553,Croatia,Belgium,1,0,home_team,False,False,False,,Preliminary,Zagreb,,2002
4554,Italy,Hungary,1,0,home_team,False,False,False,,Preliminary,Parma,,2002
4555,Romania,Georgia,1,1,draw,False,False,False,,Preliminary,Bucureşti,,2002
4556,England,Greece,2,2,draw,False,False,False,,Preliminary,Manchester,,2002
4557,Germany,Finland,0,0,draw,False,False,False,,Preliminary,Gelsenkirchen,,2002
4558,Bolivia,Ecuador,1,5,away_team,False,False,False,,Preliminary,La Paz,,2002
4559,Venezuela,Peru,3,0,home_team,False,False,False,,Preliminary,San Cristóbal,,2002
4560,Sweden,Azerbaijan,3,0,home_team,False,False,False,,Preliminary,Stockholm,,2002
4561,Macedonia,Slovakia,0,5,away_team,False,False,False,,Preliminary,Skopje,,2002
4562,Bosnia-Herzegovina,Liechtenstein,5,0,home_team,False,False,False,,Preliminary,Zenica,,2002
4563,Uruguay,Colombia,1,1,draw,False,False,False,,Preliminary,Montevideo,,2002
4564,Brazil,Chile,2,0,home_team,False,False,False,,Preliminary,Curitiba,,2002
4565,Paraguay,Argentina,2,2,draw,False,False,False,,Preliminary,Asunción,,2002
4566,Costa Rica,Mexico,0,0,draw,False,False,False,,Preliminary,San José,,2002
4567,Honduras,Trinidad and Tobago,0,1,away_team,False,False,False,,Preliminary,San Pedro Sula,,2002
4568,USA,Jamaica,2,1,home_team,False,False,False,,Preliminary,Foxboro,,2002
4569,China,Oman,1,0,home_team,False,False,False,,Preliminary,Shenyang,,2002
4570,Iran,Iraq,2,1,home_team,False,False,False,,Preliminary,Tehran,,2002
4571,Oman,Uzbekistan,4,2,home_team,False,False,False,,Preliminary,Muscat,,2002
4572,China,Qatar,3,0,home_team,False,False,False,,Preliminary,Shenyang,,2002
4573,Thailand,Bahrain,1,1,draw,False,False,False,,Preliminary,Bangkok,,2002
4574,United Arab Emirates,Oman,2,2,draw,False,False,False,,Preliminary,Abu Dhabi,,2002
4575,Uzbekistan,China,1,0,home_team,False,False,False,,Preliminary,Tashkent,,2002
4576,Bahrain,Iran,3,1,home_team,False,False,False,,Preliminary,Manama,,2002
4577,Saudi Arabia,Thailand,4,1,home_team,False,False,False,,Preliminary,Riyadh,,2002
4578,Iran,United Arab Emirates,1,0,home_team,False,False,False,,Preliminary,Tehran,,2002
4579,Israel,Austria,1,1,draw,False,False,False,,Preliminary,Tel Aviv,,2002
4580,United Arab Emirates,Iran,0,3,away_team,False,False,False,,Preliminary,Abu Dhabi,,2002
4581,Colombia,Chile,3,1,home_team,False,False,False,,Preliminary,Bogotá,,2002
4582,Ecuador,Uruguay,1,1,draw,False,False,False,,Preliminary,Quito,,2002
4583,Bolivia,Brazil,3,1,home_team,False,False,False,,Preliminary,La Paz,,2002
4584,Argentina,Peru,2,0,home_team,False,False,False,,Preliminary,Buenos Aires,,2002
4585,Venezuela,Paraguay,3,1,home_team,False,False,False,,Preliminary,San Cristóbal,,2002
4586,Ukraine,Germany,1,1,draw,False,False,False,,Preliminary,Kyïv,,2002
4587,Slovenia,Romania,2,1,home_team,False,False,False,,Preliminary,Ljubljana,,2002
4588,Belgium,Czech Republic,1,0,home_team,False,False,False,,Preliminary,Bruxelles,,2002
4589,Austria,Turkey,0,1,away_team,False,False,False,,Preliminary,Wien,,2002
4590,Ireland,Iran,2,0,home_team,False,False,False,,Preliminary,Dublin,,2002
4591,Mexico,Honduras,3,0,home_team,False,False,False,,Preliminary,México DF,,2002
4592,Trinidad and Tobago,USA,0,0,draw,False,False,False,,Preliminary,Port of Spain,,2002
4593,Jamaica,Costa Rica,0,1,away_team,False,False,False,,Preliminary,Kingston,,2002
4594,Germany,Ukraine,4,1,home_team,False,False,False,,Preliminary,Dortmund,,2002
4595,Romania,Slovakia,1,1,draw,False,False,False,,Preliminary,Bucureşti,,2002
4596,Czech Republic,Belgium,0,1,away_team,False,False,False,,Preliminary,Praha,,2002
4597,Turkey,Austria,5,0,home_team,False,False,False,,Preliminary,İstanbul,,2002
4598,Peru,Bolivia,1,1,draw,False,False,False,,Preliminary,Lima,,2002
4599,Uruguay,Argentina,1,1,draw,False,False,False,,Preliminary,Montevideo,,2002
4600,Chile,Ecuador,0,0,draw,False,False,False,,Preliminary,Santiago,,2002
4601,Paraguay,Colombia,0,4,away_team,False,False,False,,Preliminary,Asunción,,2002
4602,Brazil,Venezuela,3,0,home_team,False,False,False,,Preliminary,São Luiz,,2002
4603,Iran,Ireland,1,0,home_team,False,False,False,,Preliminary,Tehran,,2002
4604,Australia,Uruguay,1,0,home_team,False,False,False,,Preliminary,Melbourne,,2002
4605,Uruguay,Australia,3,0,home_team,False,False,False,,Preliminary,Montevideo,,2002
4606,Germany,Costa Rica,4,2,home_team,False,False,False,2006-06-09,Group Stage,Munich,,2006
4607,Poland,Ecuador,0,2,away_team,False,False,False,2006-06-09,Group Stage,Gelsenkirchen,,2006
4608,England,Paraguay,1,0,home_team,False,False,False,2006-06-10,Group Stage,Frankfurt,,2006
4609,Trinidad and Tobago,Sweden,0,0,draw,False,False,False,2006-06-10,Group Stage,Dortmund,,2006
4610,Argentina,Cote d'Ivoire,2,1,home_team,False,False,False,2006-06-10,Group Stage,Hamburg,,2006
4611,Serbia and Montenegro,Netherlands,0,1,away_team,False,False,False,2006-06-11,Group Stage,Leipzig,,2006
4612,Mexico,Iran,3,1,home_team,False,False,False,2006-06-11,Group Stage,Nuremberg,,2006
4613,Angola,Portugal,0,1,away_team,False,False,False,2006-06-11,Group Stage,Cologne,,2006
4614,Australia,Japan,3,1,home_team,False,False,False,2006-06-12,Group Stage,Kaiserslautern,,2006
4615,United States,Czech Republic,0,3,away_team,False,False,False,2006-06-12,Group Stage,Gelsenkirchen,,2006
4616,Italy,Ghana,2,0,home_team,False,False,False,2006-06-12,Group Stage,Hanover,,2006
4617,Korea Republic,Togo,2,1,home_team,False,False,False,2006-06-13,Group Stage,Frankfurt,,2006
4618,France,Switzerland,0,0,draw,False,False,False,2006-06-13,Group Stage,Stuttgart,,2006
4619,Brazil,Croatia,1,0,home_team,False,False,False,2006-06-13,Group Stage,Berlin,,2006
4620,Spain,Ukraine,4,0,home_team,False,False,False,2006-06-14,Group Stage,Leipzig,,2006
4621,Tunisia,Saudi Arabia,2,2,draw,False,False,False,2006-06-14,Group Stage,Munich,,2006
4622,Germany,Poland,1,0,home_team,False,False,False,2006-06-14,Group Stage,Dortmund,,2006
4623,Ecuador,Costa Rica,3,0,home_team,False,False,False,2006-06-15,Group Stage,Hamburg,,2006
4624,England,Trinidad and Tobago,2,0,home_team,False,False,False,2006-06-15,Group Stage,Nuremberg,,2006
4625,Sweden,Paraguay,1,0,home_team,False,False,False,2006-06-15,Group Stage,Berlin,,2006
4626,Argentina,Serbia and Montenegro,6,0,home_team,False,False,False,2006-06-16,Group Stage,Gelsenkirchen,,2006
4627,Netherlands,Cote d'Ivoire,2,1,home_team,False,False,False,2006-06-16,Group Stage,Stuttgart,,2006
4628,Mexico,Angola,0,0,draw,False,False,False,2006-06-16,Group Stage,Hanover,,2006
4629,Portugal,Iran,2,0,home_team,False,False,False,2006-06-17,Group Stage,Frankfurt,,2006
4630,Czech Republic,Ghana,0,2,away_team,False,False,False,2006-06-17,Group Stage,Cologne,,2006
4631,Italy,United States,1,1,draw,False,False,False,2006-06-17,Group Stage,Kaiserslautern,,2006
4632,Japan,Croatia,0,0,draw,False,False,False,2006-06-18,Group Stage,Nuremberg,,2006
4633,Brazil,Australia,2,0,home_team,False,False,False,2006-06-18,Group Stage,Munich,,2006
4634,France,Korea Republic,1,1,draw,False,False,False,2006-06-18,Group Stage,Leipzig,,2006
4635,Togo,Switzerland,0,2,away_team,False,False,False,2006-06-19,Group Stage,Dortmund,,2006
4636,Saudi Arabia,Ukraine,0,4,away_team,False,False,False,2006-06-19,Group Stage,Hamburg,,2006
4637,Spain,Tunisia,3,1,home_team,False,False,False,2006-06-19,Group Stage,Stuttgart,,2006
4638,Ecuador,Germany,0,3,away_team,False,False,False,2006-06-20,Group Stage,Berlin,,2006
4639,Costa Rica,Poland,1,2,away_team,False,False,False,2006-06-20,Group Stage,Hanover,,2006
4640,Sweden,England,2,2,draw,False,False,False,2006-06-20,Group Stage,Cologne,,2006
4641,Paraguay,Trinidad and Tobago,2,0,home_team,False,False,False,2006-06-20,Group Stage,Kaiserslautern,,2006
4642,Cote d'Ivoire,Serbia and Montenegro,3,2,home_team,False,False,False,2006-06-21,Group Stage,Munich,,2006
4643,Netherlands,Argentina,0,0,draw,False,False,False,2006-06-21,Group Stage,Frankfurt,,2006
4644,Portugal,Mexico,2,1,home_team,False,False,False,2006-06-21,Group Stage,Gelsenkirchen,,2006
4645,Iran,Angola,1,1,draw,False,False,False,2006-06-21,Group Stage,Leipzig,,2006
4646,Czech Republic,Italy,0,2,away_team,False,False,False,2006-06-22,Group Stage,Hamburg,,2006
4647,Ghana,United States,2,1,home_team,False,False,False,2006-06-22,Group Stage,Nuremberg,,2006
4648,Japan,Brazil,1,4,away_team,False,False,False,2006-06-22,Group Stage,Dortmund,,2006
4649,Croatia,Australia,2,2,draw,False,False,False,2006-06-22,Group Stage,Stuttgart,,2006
4650,Togo,France,0,2,away_team,False,False,False,2006-06-23,Group Stage,Cologne,,2006
4651,Switzerland,Korea Republic,2,0,home_team,False,False,False,2006-06-23,Group Stage,Hanover,,2006
4652,Ukraine,Tunisia,1,0,home_team,False,False,False,2006-06-23,Group Stage,Berlin,,2006
4653,Saudi Arabia,Spain,0,1,away_team,False,False,False,2006-06-23,Group Stage,Kaiserslautern,,2006
4654,Germany,Sweden,2,0,home_team,False,False,False,2006-06-24,Round of 16,Munich,,2006
4655,Argentina,Mexico,2,1,home_team,False,False,False,2006-06-24,Round of 16,Leipzig,,2006
4656,England,Ecuador,1,0,home_team,False,False,False,2006-06-25,Round of 16,Stuttgart,,2006
4657,Portugal,Netherlands,1,0,home_team,False,False,False,2006-06-25,Round of 16,Nuremberg,,2006
4658,Italy,Australia,1,0,home_team,False,False,False,2006-06-26,Round of 16,Kaiserslautern,,2006
4659,Switzerland,Ukraine,0,0,draw,True,True,False,2006-06-26,Round of 16,Cologne,,2006
4660,Brazil,Ghana,3,0,home_team,False,False,False,2006-06-27,Round of 16,Dortmund,,2006
4661,Spain,France,1,3,away_team,False,False,False,2006-06-27,Round of 16,Hanover,,2006
4662,Germany,Argentina,1,1,draw,True,True,False,2006-06-30,Quarter-finals,Berlin,,2006
4663,Italy,Ukraine,3,0,home_team,False,False,False,2006-06-30,Quarter-finals,Hamburg,,2006
4664,England,Portugal,0,0,draw,True,True,False,2006-07-01,Quarter-finals,Gelsenkirchen,,2006
4665,Brazil,France,0,1,away_team,False,False,False,2006-07-01,Quarter-finals,Frankfurt,,2006
4666,Germany,Italy,0,2,away_team,True,False,False,2006-07-04,Semi-finals,Dortmund,,2006
4667,Portugal,France,0,1,away_team,False,False,False,2006-07-05,Semi-finals,Munich,,2006
4668,Germany,Portugal,3,1,home_team,False,False,False,2006-07-08,Third Place,Stuttgart,,2006
4669,Italy,France,1,1,draw,True,True,False,2006-07-09,Final,Berlin,,2006
4670,Argentina,Chile,2,2,draw,False,False,False,,Preliminary,Buenos Aires,,2006
4671,Ecuador,Venezuela,2,0,home_team,False,False,False,,Preliminary,Quito,,2006
4672,Peru,Paraguay,4,1,home_team,False,False,False,,Preliminary,Lima,,2006
4673,Colombia,Brazil,1,2,away_team,False,False,False,,Preliminary,Barranquilla,,2006
4674,Uruguay,Bolivia,5,0,home_team,False,False,False,,Preliminary,Montevideo,,2006
4675,Chile,Peru,2,1,home_team,False,False,False,,Preliminary,Santiago,,2006
4676,Venezuela,Argentina,0,3,away_team,False,False,False,,Preliminary,Caracas,,2006
4677,Bolivia,Colombia,4,0,home_team,False,False,False,,Preliminary,La Paz,,2006
4678,Brazil,Ecuador,1,0,home_team,False,False,False,,Preliminary,Manaus,,2006
4679,Paraguay,Uruguay,4,1,home_team,False,False,False,,Preliminary,Asunción,,2006
4680,Guinea-Bissau,Mali,1,2,away_team,False,False,False,,Preliminary,Bissau,,2006
4681,Niger,Algeria,0,1,away_team,False,False,False,,Preliminary,Niamey,,2006
4682,Seychelles,Zambia,0,4,away_team,False,False,False,,Preliminary,Victoria,,2006
4683,Tanzania,Kenya,0,0,draw,False,False,False,,Preliminary,Dar es Salaam,,2006
4684,Equatorial Guinea,Togo,1,0,home_team,False,False,False,,Preliminary,Bata,,2006
4685,São Tomé e Príncipe,Libya,0,1,away_team,False,False,False,,Preliminary,São Tomé,,2006
4686,Madagascar,Benin,1,1,draw,False,False,False,,Preliminary,Antananarivo,,2006
4687,Botswana,Lesotho,4,1,home_team,False,False,False,,Preliminary,Gaborone,,2006
4688,Uganda,Mauritius,3,0,home_team,False,False,False,,Preliminary,Kampala,,2006
4689,Zimbabwe,Mauritania,3,0,home_team,False,False,False,,Preliminary,Harare,,2006
4690,Ethiopia,Malawi,1,3,away_team,False,False,False,,Preliminary,Addis Ababa,,2006
4691,Rwanda,Namibia,3,0,home_team,False,False,False,,Preliminary,Kigali,,2006
4692,Burundi,Gabon,0,0,draw,False,False,False,,Preliminary,Bujumbura,,2006
4693,Chad,Angola,3,1,home_team,False,False,False,,Preliminary,Ndjaména,,2006
4694,Guinea,Mozambique,1,0,home_team,False,False,False,,Preliminary,Conakry,,2006
4695,Congo,Sierra Leone,1,0,home_team,False,False,False,,Preliminary,Brazzaville,,2006
4696,Sudan,Eritrea,3,0,home_team,False,False,False,,Preliminary,Khartoum,,2006
4697,Swaziland,Cape Verde,1,1,draw,False,False,False,,Preliminary,Mbabane,,2006
4698,Gambia,Liberia,2,0,home_team,False,False,False,,Preliminary,Bakau,,2006
4699,Mali,Guinea-Bissau,2,0,home_team,False,False,False,,Preliminary,Bamako,,2006
4700,Algeria,Niger,6,0,home_team,False,False,False,,Preliminary,Algiers,,2006
4701,Mauritania,Zimbabwe,2,1,home_team,False,False,False,,Preliminary,Nouakchott,,2006
4702,Argentina,Bolivia,3,0,home_team,False,False,False,,Preliminary,Buenos Aires,,2006
4703,Colombia,Venezuela,0,1,away_team,False,False,False,,Preliminary,Barranquilla,,2006
4704,Paraguay,Ecuador,2,1,home_team,False,False,False,,Preliminary,Asunción,,2006
4705,Uruguay,Chile,2,1,home_team,False,False,False,,Preliminary,Montevideo,,2006
4706,Zambia,Seychelles,1,1,draw,False,False,False,,Preliminary,Lusaka,,2006
4707,Kenya,Tanzania,3,0,home_team,False,False,False,,Preliminary,Nairobi,,2006
4708,Malawi,Ethiopia,0,0,draw,False,False,False,,Preliminary,Lilongwe,,2006
4709,Namibia,Rwanda,1,1,draw,False,False,False,,Preliminary,Windhoek,,2006
4710,Gabon,Burundi,4,1,home_team,False,False,False,,Preliminary,Libreville,,2006
4711,Peru,Brazil,1,1,draw,False,False,False,,Preliminary,Lima,,2006
4712,Togo,Equatorial Guinea,2,0,home_team,False,False,False,,Preliminary,Lomé,,2006
4713,Libya,São Tomé e Príncipe,8,0,home_team,False,False,False,,Preliminary,Benghazi,,2006
4714,Benin,Madagascar,3,2,home_team,False,False,False,,Preliminary,Cotonou,,2006
4715,Lesotho,Botswana,0,0,draw,False,False,False,,Preliminary,Maseru,,2006
4716,Mauritius,Uganda,3,1,home_team,False,False,False,,Preliminary,Curepipe,,2006
4717,Angola,Chad,2,0,home_team,False,False,False,,Preliminary,Luanda,,2006
4718,Mozambique,Guinea,3,4,away_team,False,False,False,,Preliminary,Maputo,,2006
4719,Sierra Leone,Congo,1,1,draw,False,False,False,,Preliminary,Freetown,,2006
4720,Eritrea,Sudan,0,0,draw,False,False,False,,Preliminary,Asmara,,2006
4721,Cape Verde,Swaziland,3,0,home_team,False,False,False,,Preliminary,Praia,,2006
4722,Liberia,Gambia,3,0,home_team,False,False,False,,Preliminary,Monrovia,,2006
4723,Somalia,Ghana,0,5,away_team,False,False,False,,Preliminary,Accra,,2006
4724,Chile,Paraguay,0,1,away_team,False,False,False,,Preliminary,Santiago,,2006
4725,Venezuela,Bolivia,2,1,home_team,False,False,False,,Preliminary,Maracaibo,,2006
4726,Brazil,Uruguay,3,3,draw,False,False,False,,Preliminary,Curitiba,,2006
4727,Colombia,Argentina,1,1,draw,False,False,False,,Preliminary,Barranquilla,,2006
4728,Ecuador,Peru,0,0,draw,False,False,False,,Preliminary,Quito,,2006
4729,Turkmenistan,Afghanistan,11,0,home_team,False,False,False,,Preliminary,Ashgabat,,2006
4730,Ghana,Somalia,2,0,home_team,False,False,False,,Preliminary,Kumasi,,2006
4731,Afghanistan,Turkmenistan,0,2,away_team,False,False,False,,Preliminary,Kabul,,2006
4732,Taiwan,Macao,3,0,home_team,False,False,False,,Preliminary,Taipei,,2006
4733,Bangladesh,Tajikistan,0,2,away_team,False,False,False,,Preliminary,Dhaka,,2006
4734,Macao,Taiwan,1,3,away_team,False,False,False,,Preliminary,Macau,,2006
4735,Laos,Sri Lanka,0,0,draw,False,False,False,,Preliminary,Vientiane,,2006
4736,Pakistan,Kyrgyzstan,0,2,away_team,False,False,False,,Preliminary,Karachi,,2006
4737,Mongolia,Maldives,0,1,away_team,False,False,False,,Preliminary,Ulaan Baatar,,2006
4738,Tajikistan,Bangladesh,2,0,home_team,False,False,False,,Preliminary,Dushanbe,,2006
4739,Sri Lanka,Laos,3,0,home_team,False,False,False,,Preliminary,Colombo,,2006
4740,Kyrgyzstan,Pakistan,4,0,home_team,False,False,False,,Preliminary,Bishkek,,2006
4741,Maldives,Mongolia,12,0,home_team,False,False,False,,Preliminary,Malé,,2006
4742,Haiti,Turks and Caicos,5,0,home_team,False,False,False,,Preliminary,Miami,,2006
4743,Antigua and Barbuda,Dutch Antilles,2,0,home_team,False,False,False,,Preliminary,St Johns,,2006
4744,US Virgin Islands,Saint Kitts & Nevis,0,4,away_team,False,False,False,,Preliminary,St Thomas,,2006
4745,Jordan,Laos,5,0,home_team,False,False,False,,Preliminary,Amman,,2006
4746,Iran,Qatar,3,1,home_team,False,False,False,,Preliminary,Tehran,,2006
4747,Uzbekistan,Iraq,1,1,draw,False,False,False,,Preliminary,Tashkent,,2006
4748,Palestine,Taiwan,8,0,home_team,False,False,False,,Preliminary,Doha,,2006
4749,India,Singapore,1,0,home_team,False,False,False,,Preliminary,Margao,,2006
4750,Japan,Oman,1,0,home_team,False,False,False,,Preliminary,Saitama,,2006
4751,Malaysia,Hong Kong,1,3,away_team,False,False,False,,Preliminary,Kuantan,,2006
4752,China,Kuwait,1,0,home_team,False,False,False,,Preliminary,Guangzhou,,2006
4753,Yemen,North Korea,1,1,draw,False,False,False,,Preliminary,Sanaa,,2006
4754,United Arab Emirates,Thailand,1,0,home_team,False,False,False,,Preliminary,Al-Ain,,2006
4755,Kyrgyzstan,Tajikistan,1,2,away_team,False,False,False,,Preliminary,Bishkek,,2006
4756,Bahrain,Syria,2,1,home_team,False,False,False,,Preliminary,Muharraq,,2006
4757,Vietnam,Maldives,4,0,home_team,False,False,False,,Preliminary,Hanoi,,2006
4758,South Korea,Lebanon,2,0,home_team,False,False,False,,Preliminary,Suwon,,2006
